2+-Level Openings	9	A	1	2C Responses and Rebid	After Partner's 2C opening, we respond with the ______. This point count system must be ______.	"step" system, alerted
2+-Level Openings	9	A	2	2C Responses and Rebid	In our "2C response system", 2D shows ______ HCP, 2H shows ______, and 2S shows ______.	0 to 3, 4 to 6, 7 to 9
2+-Level Openings	9	A	3	2C Responses and Rebid	In our "2C response system", a 2NT response shows ______ HCP	10+
2+-Level Openings	9	A	4	2C Responses and Rebid	2C opener is game forcing unless responder first bids _____, then rebids _____.	2D, then 3C rebid
2+-Level Openings	9	A	5	2C Responses and Rebid	The 2C opener should show her real ______ on her rebid, or ______ if balanced and 22-24 HCP.	suit, NoTrump
Artificial Bids	9	B	1	Slam Conventions	After no natural Club bid and a natural NT bid,  a bid (especially a jump bid) of ___ is the Gerber convention, ______ asking.	4C, ace
Artificial Bids	9	B	2	Slam Conventions	After a 4C Gerber bid, a bid of _____ shows one ace.	4H
Artificial Bids	9	B	3	Slam Conventions	If there has been no natural NoTrump bid, a bid of ______ is the Blackwood convention, ______ asking.	4NT, ace
Artificial Bids	9	B	4	Slam Conventions	After 4NT, a 5D bid shows ______ aces. After 4NT, a 5S bid shows ______ aces.	Fri Jan 03 2025 00:00:00 GMT-0600 (Central Standard Time)
Artificial Bids	9	B	5	Slam Conventions	After 4NT and response showing Aces, a bid of ______ asks "How many Kings?".	5NT
Artificial Bids	9	C	1	Not Used Conventions	We do not use the artificial bid ______, which is a response to 1 of a major showing opening HCP and 4+ support.	Jacoby 2NT
Artificial Bids	9	C	2	Not Used Conventions	We do not use the artificial bid ______, which is a response to 1 of a major showing opening HCP and 4+ support.	2D waiting
Artificial Bids	9	C	3	Not Used Conventions	We do not use the artificial bid ______, which is a response to 1 of a major showing opening HCP and 4+ support.	Roman Key Cards
Artificial Bids	9	C	4	Not Used Conventions	We do not use the artificial bid ______, which is a response to 1 of a major showing opening HCP and 4+ support.	Michaels for minor suits
Artificial Bids	9	C	5	Not Used Conventions	We do not use the artificial bid ______, which is a response to 1 of a major showing opening HCP and 4+ support.	unusual 2NT
Defensive Bids	9	D	1	Direct Cuebids	A cuebid over a minor suit opening is _______, so {1D} - 2D really shows diamonds.	natural
Defensive Bids	9	D	2	Direct Cuebids	For a cuebid over opponent's major suit opening we follow the ______ convention.	Michaels
Defensive Bids	9	D	3	Direct Cuebids	What does the Michaels Cuebid convention indicate?	A two-suited hand
Defensive Bids	9	D	4	Direct Cuebids	The artificial bidding sequence {1H} - 2H shows 5+ ______ and a biddable ______ suit.	Spades, minor
Defensive Bids	9	D	5	Direct Cuebids	What is the minimum strength required for a Michaels Cuebid?	About 8+ HCP
Defensive Play	9	E	1	Defensive Play	In ______ defense, you try to get tricks quickly. Play honors early before declarer can discard losers.	active
Defensive Play	9	E	2	Defensive Play	In ______ defense, hold on to honors to block declarer from extra tricks. Declarers don't like this defense!	passive
Defensive Play	9	E	3	Defensive Play	The First Law of Defense is do NOT promote tricks in the ______, especially in passive defense.	dummy
Defensive Play	9	E	4	Defensive Play	The Second Law of Defense is lead to ______, especially with dummy on your right and passive defense.	weakness 
Defensive Play	9	E	5	Defensive Play	There are certainly exceptions but the standard play is second hand ______ and third hand ______.	low, high
